name,sku,price_net,stock,category,description,image_path,active
LIMPIADOR DE CONTACTO REX 400 ML,30409,3200,6,ferreteria,,products/30409.jpg,True
FUSIBLE TERMICO RAPIDO 2A 250V 125°,A2-1,1300,42,electronica,,products/A2-1.jpg,True
BUZZER PIEZO ELECTRICO 6-24V DC 84DB,,1000,46,componentes,,products/.jpg,True
"TERMINAL FERRUL 1,0mm",E1008,1000,10,electronica,,products/E1008.jpg,True
"CONECTOR PLUG SPEAKON 3 POLOS AC POWER PL-261, UNIDAD",PL-261,2800,43,inicio,,products/PL-261.jpg,True
RELE SOLIDO 1 CANAL,E2RBS1,2900,29,inicio,,products/E2RBS1.jpg,True
MODULO RELE SOLIDO 2 CANALES,EST2RELE2,5000,9,electronica,,products/EST2RELE2.jpg,True
REGULADOR 7805,M2B-7805,500,470,electronica,,products/M2B-7805.jpg,True
PACK BATERIA LITIO CR2032 (5U),CR2032,2000,6,inicio,,products/CR2032.jpg,True
LED DIFUSO SURTIDO 3MM Y 5MM (200U),LED200-001,5800,91,electronica,,products/LED200-001.jpg,True
VMS SOLAR 96X256CM WIFI,VMS96X256W,0,0,desarrollos,,products/VMS96X256W.jpg,True
MOTOR SPINDLE DC RS-775 150W 12-24V 12000 RPM CON ENGRANAJE,M150W,10000,10,electronica,,products/M150W.jpg,True
PLACA DE PERTINAX 10X20CM 1 FAZ,PX1020F1,1300,40,ferreteria,,products/PX1020F1.jpg,True
"ALICATE CORTE MINI 5" KAMASA",km-566,2503,7,alicates,,products/km-566.jpg,True
SENSOR DE MOVIMIENTO 12V 24V,PIRDC12,9000,50,inicio,,products/PIRDC12.jpg,True
"REMACHADORA DE TUERCAS 16"",610150,110000,8,ferreteria,,products/610150.jpg,True
"CONECTOR JACK 2,1 VCC",VCC-2.1_GL,1100,0,conectores,,products/VCC-2.1_GL.jpg,True
"CONECTOR JACK 2,5 VCC",VCC-2.5_GL,1100,44,conectores,,products/VCC-2.5_GL.jpg,True
SET FERRULERA Y CAJA FERRULE 1200 PCS,HSC864,15000,10,ferreteria,,products/HSC864.jpg,True
COPLA RJ45 cat.6E,BS1197,2000,4,cajas,,products/BS1197.jpg,True
PORTA CAUTIN,,4200,9,cautin,,products/.jpg,True
PACK PILA 18650 4.2V 3000mah RECARGABLE (2U),EW18650,4200,9,inicio,,products/EW18650.jpg,True
DIODO LED ALTO BRILLO 5MM ROJO OVALADO  (25U),L5ALO,1600,31,electronica,,products/L5ALO.jpg,True
"FUENTE 12V 3,75A",FP-1237,6200,15,electronica,,products/FP-1237.jpg,True
MINI PANEL SOLAR 72.5X70.5,COD161,1700,49,inicio,,products/COD161.jpg,True
CABLE VIDEO VGA- 10 METROS,VGA10M,6000,3,inicio,,products/VGA10M.jpg,True
BATERIA RECARGABLE 9V SDNMY,SDB9VR,6400,1,inicio,,products/SDB9VR.jpg,True
PILA 18650 GPTOP 8800 mAh 3.7 V ROJA,8800-37V,2500,83,ferreteria,,products/8800-37V.jpg,True
CINTA LED BLANCO CALIDO 5MTS 12V,CL12-C,6000,5,inicio,,products/CL12-C.jpg,True
INTERRUPTOR DE PALANCA LED VEREDE DE 12-24V/20AI VERDE,H3-3-1,3000,5,inicio,,products/H3-3-1.jpg,True
INTERRUPTOR DE PALANCA LED AMARILLO 12-24V/20AI AMARILLO,H3-3-2,3000,10,inicio,,products/H3-3-2.jpg,True
INTERRUPTOR DE PALANCA CON LUZ DE 12-24V/20 TRANSPARENTE,H3-3-3,3000,2,inicio,,products/H3-3-3.jpg,True
FUSIBLE LARGO 3A/250V (10 U),FUS0L30,600,7,electronica,,products/FUS0L30.jpg,True
FUSIBLE LARGO 2A/250V (10 U),FUS0L20,600,8,electronica,,products/FUS0L20.jpg,True
CARGADOR DE PILA SUGDU 802B,115906,6000,4,cargadores,,products/115906.jpg,True
MINI PANEL SOLAR 84x56 5v 0.5w,RY7-2425,3000,46,electronica,,products/RY7-2425.jpg,True
FUSIBLE LARGO 4A/250V (10 U),,600,9,electronica,,products/.jpg,True
FUSIBLE LARGO 3.5A/250V (10 U),FUS0L35,600,8,electronica,,products/FUS0L35.jpg,True
FUSIBLE LARGO 2.5A/250V (10 U),FUS0L25,600,8,electronica,,products/FUS0L25.jpg,True
PUNTA CAUTIN 40W,,1000,19,cautin,,products/.jpg,True
CONECTOR DB9 HEMBRA,VDB9H,450,3,conectores,,products/VDB9H.jpg,True
BROCHE BATERÍA 9V,CCB9V,335,159,baterias,,products/CCB9V.jpg,True
FUSIBLE CORTO 1A/250V (10 U),FUS01,500,0,electronica,,products/FUS01.jpg,True
FUSIBLE CORTO 3A/250V (10 U),FUS03,500,5,electronica,,products/FUS03.jpg,True
FUSIBLE CORTO 4A/250V (10 U),FUS04,500,9,electronica,,products/FUS04.jpg,True
FUSIBLE CORTO 10A/250V (10 U),FUS010,500,6,electronica,,products/FUS010.jpg,True
FUSIBLE LARGO 5A/250V (10 U),FUS0L5,600,2,electronica,,products/FUS0L5.jpg,True
FUSIBLE LARGO 10A/250V (10 U),FUS0L10,600,8,electronica,,products/FUS0L10.jpg,True
SPRAY MULTIUSO 250ML,,3000,14,inicio,,products/.jpg,True
PIE DE METRO DIGITAL,QST-150,3092,8,ferreteria,,products/QST-150.jpg,True
CARGADOR 18650 PHILCO 1X2 + 2 PILAS 3000 mAh,PARED,8000,2,cargadores,,products/PARED.jpg,True
CAJA ORGANIZADORA MULTIUSO,C30446,4600,4,cajas,,products/C30446.jpg,True
SÚPER PEGAMENTO ADHESIVO,70122,2200,13,inicio,,products/70122.jpg,True
SET 32 PIEZAS DESTORNILLADORES,9102,5000,3,destornilladores,,products/9102.jpg,True
CAJA 190X140X70MM DE CONEXION IMPERMEABLE,S190,5200,1,inicio,,products/S190.jpg,True
TUBO CORRUGADO 10M *25MM,PP25AD,8400,3,inicio,,products/PP25AD.jpg,True
CONECTOR MOLEX HEMBRA 6 PINES,MOH6P,100,84,conectores,,products/MOH6P.jpg,True
COAXIAL RG-6 (10U),,1000,10,conectores,,products/.jpg,True
COAXIAL F RG6 DE COMPRESIÓN,2A-RG6,400,12,conectores,,products/2A-RG6.jpg,True
CONECTOR DE CHASIS XLR HEMBRA,H2-43,1000,7,conectores,,products/H2-43.jpg,True
ESPUMA RENOVADOR AUTOLIMPIANTE CAUCHO O LLANTA 480CC,,4200,2,inicio,,products/.jpg,True
DIP SWITCH 4 POSICIONES,H2-16,400,34,inicio,,products/H2-16.jpg,True
FOTOCELDA LDR 5MM,FC105,300,28,componentes,,products/FC105.jpg,True
MOTOR REDUCTOR PARA ARDUINO 3V,I1-7,2000,60,electronica,,products/I1-7.jpg,True
CONECTOR USB TIPO B HEMBRA PCB,M2A-USBTB,400,8,conectores,,products/M2A-USBTB.jpg,True
PANTALLA LED 96X192CM P10 WIFI,CF96192-P10W,0,0,desarrollos,,products/CF96192-P10W.jpg,True
ENCHUFE POWER MACHO-SWITCH ON/OFF,EPMSOO,2200,5,inicio,,products/EPMSOO.jpg,True
BOTON DE SEGURIDAD LA128,LA128,2500,8,inicio,,products/LA128.jpg,True
CONECTOR DE ENCHUFE DIN MACHO,H2-35,1000,2,conectores,,products/H2-35.jpg,True
DIODO LED RGB 5MM- 3 COLORES (10U),RGB-A4U,2000,62,diodos,,products/RGB-A4U.jpg,True
CABLE PODER PULPO  1X4,CCTV-1X4_GL,2000,14,inicio,,products/CCTV-1X4_GL.jpg,True
PRENSA ESTOPA PG -7,CHL180382,300,40,electronica,,products/CHL180382.jpg,True
PRENSA ESTOPA PG - 9,CHL180381,300,43,electronica,,products/CHL180381.jpg,True
CAJA150 X 110X70MM DE CONEXIONES IMPERMEABLE,S155,4500,4,inicio,,products/S155.jpg,True
TAPA PERFIL 15X30MM OVALADA,TPI-1530_GL,190,0,ferreteria,,products/TPI-1530_GL.jpg,True
PANTALLA PARA ARDUINO LCD 1602A MODULO,LCD1602-P1-4,5000,18,inicio,,products/LCD1602-P1-4.jpg,True
TAPA PERFIL 10X20MM,TPI-1020,90,0,ferreteria,,products/TPI-1020.jpg,True
CUBIERTA DB9 VOLANTE,CDB9V,400,97,inicio,,products/CDB9V.jpg,True
CONECTOR DB9 PCB HEMBRA,H2-DB9H,2000,47,conectores,,products/H2-DB9H.jpg,True
SENSOR DE FLUJO DE AGUA,YF-S201_GL,5000,10,bomba,,products/YF-S201_GL.jpg,True
SENSOR DE FLUJO DE AGUA,YF-S401_GL,7000,9,bomba,,products/YF-S401_GL.jpg,True
VOLTIMETRO,218973,3200,11,inicio,,products/218973.jpg,True
VOLTÍMETRO Y AMPERÍMETRO DIGITAL PANEL,,3800,3,inicio,,products/.jpg,True
VOLTÍMETRO DIGITAL,,2800,18,inicio,,products/.jpg,True
PORTA AMPOLLETA ESCOLAR,,200,61,inicio,,products/.jpg,True
PIN HEADER MACHO 1X40 90° (10U),PH1X40-90_GL,3000,20,conectores,,products/PH1X40-90_GL.jpg,True
TAPA PERFIL 15X25 MM,TPI-1525,140,0,ferreteria,,products/TPI-1525.jpg,True
CONVERSOR USB SERIAL TTL FT232RL FTDI 5.5/3.3V,FT232RL,4500,82,inicio,,products/FT232RL.jpg,True
MODULO RS 485 - MAX 485,MAXRS485,2500,0,electronica,,products/MAXRS485.jpg,True
MODULO ETHERNET ENC-28J60 MINI,HR911105A,5000,7,electronica,,products/HR911105A.jpg,True
MODULO SENSOR VELOCIDAD 3.3v-5v,,1500,6,electronica,,products/.jpg,True
PUENTE H L298,,3000,0,electronica,,products/.jpg,True
MODULO LM555 GENERADOR AJUSTABLE.,,1000,7,inicio,,products/.jpg,True
ARDUINO MICRO PRO,MICRO-Q2-31,7000,0,arduino,,products/MICRO-Q2-31.jpg,True
GENERADOR PANEL PWM 1HZ-150 Khz,,9000,2,inicio,,products/.jpg,True
TOPES DE GOMA NEGRA 3CM DE LARGO,,900,20,inicio,,products/.jpg,True
SWITCH DE RED 5 PUERTOS 10/100mbps Pix-link,,13000,1,inicio,,products/.jpg,True
CONECTOR SPEAKON MACHO CON FUNDA,SPEM1F,1800,34,conectores,,products/SPEM1F.jpg,True
CONECTOR SPEAKON MACHO AZUL,4246,2100,46,inicio,,products/4246.jpg,True
CABLE DE ALIMENTACION TIPO 8,C8-141,1697,64,inicio,,products/C8-141.jpg,True
ADAPTADOR ENCHUFE 250V BLANCO,EP031 / R1-18,2000,7,adaptadores,,products/EP031 / R1-18.jpg,True
ENCHUFE HEMBRA VOLANTE 10A CON TIERRA NEGRA,EP078,1900,80,enchufe,,products/EP078.jpg,True
ENCHUFE MACHO VOLANTE 2P+T PESADO 10A 250V,EP077,1800,67,enchufe,,products/EP077.jpg,True
CABLE USB TIPO B 1.5M,USB-B-1.5M_GL,1200,21,inicio,,products/USB-B-1.5M_GL.jpg,True
CONECTOR DB9 MACHO,VDB9M,412,129,conectores,,products/VDB9M.jpg,True
SENSOR PRESIÓN BAROMÉTRICA BMP180,BMP180,2500,30,inicio,,products/BMP180.jpg,True
CONTROL DE TEMPERATURA W1209,w1209,3800,5,inicio,,products/w1209.jpg,True
"SPLITER METALICO, 1 ENTRADA 4 SALIDAS 5-1200MHZ",,1000,88,electronica,,products/.jpg,True
MINI CARGADOR,,1700,1,inicio,,products/.jpg,True
MODULO 8 DIGITOS DRIVER MAX 7219,,8000,3,inicio,,products/.jpg,True
TERMINAL BATERIA CON PVC Set X 2.,2224,1800,5,inicio,,products/2224.jpg,True
ADAPTADOR ENCHUFE C14 MACHO CHASIS,TEM104/ R1-27,1000,152,adaptadores,,products/TEM104/ R1-27.jpg,True
DISIPADOR PARA INTEGRADO PACK 2 UNIDADES,DIN2U,600,48,electronica,,products/DIN2U.jpg,True
SEÑAL VIAL VMS32128W,VMS32128W,0,0,desarrollos,,products/VMS32128W.jpg,True
CINTA AMERICANA 48MM X 5M,1479,3000,3,ferreteria,,products/1479.jpg,True
SUPER ADHESIVO INSTANTANEO 20G,15600,3000,3,inicio,,products/15600.jpg,True
LUBRICANTE REX 40 MULTIUSO 400ml,1950,3500,8,ferreteria,,products/1950.jpg,True
BROCA 2MM HSS,,2000,89,brocas,,products/.jpg,True
ADAPTADOR HDMI H - DVI-D M.,B4-1,3000,1,adaptadores,,products/B4-1.jpg,True
DIODO LED ALTO BRILLO 5MM (25U),LAB5MM,0,0,electronica,,products/LAB5MM.jpg,True
DIODO LED ALTO BRILLO 3MM (25U),LAB3MM,0,0,electronica,,products/LAB3MM.jpg,True
RCA PLUG MACHO,M2A-46,700,79,conectores,,products/M2A-46.jpg,True
CONECTOR DB 37 HEMBRA,H2-45,3000,47,conectores,,products/H2-45.jpg,True
TIMBRE INALAMBRICO PARA ENCHUFE IRM,,7000,2,componentes,,products/.jpg,True
ADAPTADOR SCHUKO 3 PATAS,R2-14,2000,48,adaptadores,,products/R2-14.jpg,True
CAUTIN 60W TIPO LAPIZ,5649459741642,4500,3,cautin,,products/5649459741642.jpg,True
BROCA 4.0MM HSS (LARGO 80MM),,3500,17,brocas,,products/.jpg,True
BROCA 2.5MM HSS,,2200,70,brocas,,products/.jpg,True
TRANSFORMADOR 5V 3A  5.5 X 2.1MM,M-3,3400,22,inicio,,products/M-3.jpg,True
INVERSOR DE VOLTAJE 1000W 12V,IN1000W,34000,2,electronica,,products/IN1000W.jpg,True
KIT CHASIS PARA ROBOTICA 4 RUEDAS,SKU: 870-105,11000,7,electronica,,products/SKU: 870-105.jpg,True
JUEGO DE DADOS 9PCS,SDY-94168,3000,4,ferreteria,,products/SDY-94168.jpg,True
BROCA M2 9.0MM HSS,,7000,6,brocas,,products/.jpg,True
BROCA M2 13.0MM HSS,,16000,4,brocas,,products/.jpg,True
BROCA 7.3MM HSS,,5300,19,brocas,,products/.jpg,True
"BROCA 4,3MM HSS (LARGO 80MM)",,4000,36,brocas,,products/.jpg,True
"BROCA 5,3MM HSS (LARGO 80,5MM)",,4200,46,brocas,,products/.jpg,True
BROCA 6MM HSS (LARGO 90MM),,4400,8,brocas,,products/.jpg,True
BROCA 5.0MM HSS,,4100,5,brocas,,products/.jpg,True
SILICONA ALTA TEMPERATURA REX,,5000,7,ferreteria,,products/.jpg,True
SILICONA NEUTRA COLUMBIA NEGRO,E2-3,4500,14,ferreteria,,products/E2-3.jpg,True
PUNTA PHILLIPS 65MM IMANTADA,pp65,1200,8,inicio,,products/pp65.jpg,True
SOLMAFORO UV-13040-RGB-SL,UV-13040-RGB-SL,0,0,desarrollos,,products/UV-13040-RGB-SL.jpg,True
SENSOR CREPUSCULAR,IP44S,4000,0,inicio,,products/IP44S.jpg,True
PROTECTOR PARA OREJAS KAMASA,,5000,3,ferreteria,,products/.jpg,True
MINI TALADRO Y AMOLADORA 12V - PT1403,PT1403,13000,8,ferreteria,,products/PT1403.jpg,True
FOCO HALOGENO LED 10W,16509,4500,6,iluminacion,,products/16509.jpg,True
FOCO LED 20W CON SENSOR,16718,13000,4,iluminacion,,products/16718.jpg,True
NEBLINERO CON LUPA 6 LED 12-80VDC/ 18W,,5500,1,iluminacion,,products/.jpg,True
"NEBLINERO DE 9 LED, 12V, CUADRADO",2167,4000,3,inicio,,products/2167.jpg,True
NEBLINEROS LED COB REDONDOS,C4-3,3500,5,inicio,,products/C4-3.jpg,True
PILA 18650 GPTOP 8800 mAh 3.7 V AZUL,PL8800,2500,136,ferreteria,,products/PL8800.jpg,True
AMARRAS PLASTICAS 500 PCS,,5000,8,ferreteria,,products/.jpg,True
VOLTIMETRO TUERCA PARA PANEL,V-AZUL,6000,25,electronica,,products/V-AZUL.jpg,True
FOCO SOLAR CON SENSOR,LZ21787,5000,3,iluminacion,,products/LZ21787.jpg,True
PACK PILA 27A 12V (5U),2534,2500,1,inicio,,products/2534.jpg,True
"PELA CABLE- APRIETA TERMINAL 8" CRIMPING TOOL",RIF-9363679 / B2,3500,9,ferreteria,,products/RIF-9363679 / B2.jpg,True
SET DESTORNILLADORES 6PCS,MK-0822,5000,6,destornilladores,,products/MK-0822.jpg,True
MINI ALICATE DE PUNTA LARGA,JA18946,2000,27,alicates,,products/JA18946.jpg,True
SET DESTORNILLADOR RELOJERO ESTRELLA 6PCS,DES6P,2100,10,destornilladores,,products/DES6P.jpg,True
PIE DE METRO PLASTICO,,1600,6,ferreteria,,products/.jpg,True
ADHESIVO PACK 3PCS,B2,1200,10,ferreteria,,products/B2.jpg,True
REPUESTO CORTACARTON MOTARRO,,2689,3,ferreteria,,products/.jpg,True
SET DE DESTORNILLADORES RELOJEROS,,2200,10,destornilladores,,products/.jpg,True
ANTENA WIFI 2.0,AW2W,4500,3,ferreteria,,products/AW2W.jpg,True
CAJA ORGANIZADORA PLASTICA,,10000,5,ferreteria,,products/.jpg,True
CAJA ORGANIZADORA,C30445,3900,3,ferreteria,,products/C30445.jpg,True
SPRAY PINTURA AMARILLA REX,,2500,6,ferreteria,,products/.jpg,True
SPRAY PINTURA BLANCO MATE,,3500,6,ferreteria,,products/.jpg,True
RUEDA METÁLICA ROLL ON,R10RL,400,79,ferreteria,,products/R10RL.jpg,True
PERNO PARKER NEGRO 8X60MM,PK-8X60N,300,0,ferreteria,,products/PK-8X60N.jpg,True
"FLECHA CON CARRO,  SOLAR 122X244CM",FS122-244C,0,45,desarrollos,,products/FS122-244C.jpg,True
RELOJ GPS 48X96CM,RG4896GPS,0,0,desarrollos,,products/RG4896GPS.jpg,True
RELE 12V 10A 5 PINES,RL12-5-I4-15,1000,99,electronica,,products/RL12-5-I4-15.jpg,True
MODULO RELE X1 5V - BESTEP,E2RB1,2100,31,inicio,,products/E2RB1.jpg,True
MODULO RELE 5V X2,MR2-5V-P1-1,2200,50,inicio,,products/MR2-5V-P1-1.jpg,True
MODULO RELE 5V X4,MR4-5V-P1-3,4200,71,inicio,,products/MR4-5V-P1-3.jpg,True
MODULO RELE 5V X8,MR8-5V-P1-2,8000,20,inicio,,products/MR8-5V-P1-2.jpg,True
FUENTE SW 5V 20A,FA-5V20A,18000,5,electronica,,products/FA-5V20A.jpg,True
FUENTE SW 5V 12A 60W,FA-5V12A,11000,3,electronica,,products/FA-5V12A.jpg,True
RUEDA LOCA PLÁSTICO NEGRA,R10L,1000,56,ferreteria,,products/R10L.jpg,True
CRONOMETRO CR1696-BT,CR1696-BT,0,0,desarrollos,,products/CR1696-BT.jpg,True
RELOJ CONTROL RC-3296BT,RC-3296BT,0,0,desarrollos,,products/RC-3296BT.jpg,True
TRANSFORMADOR 5V 3A PLUG MICRO USB,PA13605V-3USB,3400,13,adaptadores,,products/PA13605V-3USB.jpg,True
CONECTOR RJ45 (10U),RJ-45-R1- 24,700,40,conectores,,products/RJ-45-R1- 24.jpg,True
FLECHA MINERA 14 CLUSTER,FM-601-14,0,0,desarrollos,,products/FM-601-14.jpg,True
LED 1W CON BASE DISIPADORA,LB1W,800,269,electricidad,,products/LB1W.jpg,True
PANTALLA LED 96X192CM P5,CF96192-P5,0,0,desarrollos,,products/CF96192-P5.jpg,True
SEÑAL VIAL VSM1664,VSM1664,0,0,desarrollos,,products/VSM1664.jpg,True
FUENTE 12V 5A 60W,FP12-60WL,6200,12,electronica,,products/FP12-60WL.jpg,True
MONITOR DE TEMPERADURA DOBLE TEM-3296,TEM-3296,0,0,desarrollos,,products/TEM-3296.jpg,True
INTERRUPTOR DE PALANCA,H3-7,1500,59,inicio,,products/H3-7.jpg,True
INVERSOR 150W 12V A 220VAC,IN150W,15000,9,electronica,,products/IN150W.jpg,True
"RELE 220V  2NC 2NA 10A, JQX-13F",JQX-13F-R2-5,8000,46,inicio,,products/JQX-13F-R2-5.jpg,True
RELE 24V 8PINES,REL24V8P-H2-27,2000,23,electronica,,products/REL24V8P-H2-27.jpg,True
DISPLAY PEDIDO RGB  WIFI MG1696W,MG1696W10,0,0,desarrollos,,products/MG1696W10.jpg,True
INTEGRADO CD4511,M2B-4511,1000,82,electronica,,products/M2B-4511.jpg,True
INTEGRADO CD4510,M2B-4510,1000,90,electronica,,products/M2B-4510.jpg,True
INTEGRADO CD4051,M2B-4051,600,2,electronica,,products/M2B-4051.jpg,True
TRANSISTOR 2N2222 (10U),M2B-2N2222,1000,96,electronica,,products/M2B-2N2222.jpg,True
MC 14553 BCP INTEGRADO,MC-14553,1000,33,electronica,,products/MC-14553.jpg,True
TDA 2003AV INTEGRADO,M2B-2003AV,1500,35,electronica,,products/M2B-2003AV.jpg,True
INTEGRADO LM1881,M2B-1881,1000,45,electronica,,products/M2B-1881.jpg,True
PIC 16F873A INTEGRADO,I2-28,4300,10,electronica,,products/I2-28.jpg,True
PIC 16F716 INTEGRADO,I2-29,4500,24,electronica,,products/I2-29.jpg,True
PIC 12F509 INTEGRADO,I2-31,2000,5,electronica,,products/I2-31.jpg,True
PIC 12F675 INTEGRADO,I2-33,2500,95,electronica,,products/I2-33.jpg,True
PIC 18F2550 INTEGRADO,I2-32,4500,1,electronica,,products/I2-32.jpg,True
PIC 18F25K22 INTEGRADO,I2-27,4500,7,electronica,,products/I2-27.jpg,True
PIC 16F628A INTEGRADO,I2-35,2500,3,electronica,,products/I2-35.jpg,True
INTEGRADO LM 386,M2B-LM386,1000,132,electronica,,products/M2B-LM386.jpg,True
INTEGRADO LM 741,M2B-LM741,500,476,electronica,,products/M2B-LM741.jpg,True
INTEGRADO LM 358,M2B-LM358,500,96,electronica,,products/M2B-LM358.jpg,True
INTEGRADO CD4017,M2B-4017,600,93,electronica,,products/M2B-4017.jpg,True
INTEGRADO CD4543,M2B-4543,1000,34,electronica,,products/M2B-4543.jpg,True
POTENCIOMETRO 500K,I3-29,500,65,electronica,,products/I3-29.jpg,True
INTERRUPTOR AMARILLO 4 PINES CON PILOTO,KA4P,1700,97,inicio,,products/KA4P.jpg,True
INTERRUPTOR ROJO 4 PINES CON PILOTO,KR4P,1700,0,electricidad,,products/KR4P.jpg,True
INTERRUPTOR PALANCA 6 PINES ON/OFF/ON,,800,5,inicio,,products/.jpg,True
INTERRUPTOR PALANCA 3 PINES ON/OFF/ON,H2-58,500,31,interruptores,,products/H2-58.jpg,True
PULSADOR 3 PINES,,300,7,electricidad,,products/.jpg,True
PULSADOR 3 PINES,,300,6,electricidad,,products/.jpg,True
POTENCIOMETRO 100K,I3-31,500,2,electronica,,products/I3-31.jpg,True
POTENCIOMETRO 5K,I3-35,500,578,electronica,,products/I3-35.jpg,True
POTENCIOMETRO 1K,I3-36,500,65,electronica,,products/I3-36.jpg,True
LM 555 INTEGRADO,M2B-LM555,300,171,electronica,,products/M2B-LM555.jpg,True
POTENCIOMETRO 220K,I3-32,500,22,electronica,,products/I3-32.jpg,True
POTENCIOMETRO 1M,I3-27,500,722,electronica,,products/I3-27.jpg,True
PERNO DOBLE RANURA 4X5MM (100U),PDR-4X5,1400,17,ferreteria,,products/PDR-4X5.jpg,True
PERNO DOBLE RANURA 4X25MM (100U),PDR-4X25,1800,5,ferreteria,,products/PDR-4X25.jpg,True
CRONOMETRO 24/14 BASQUETBOL,C24/14-3232,0,0,cronometros,,products/C24/14-3232.jpg,True
POTENCIOMETRO 250K,I3-28,500,48,electronica,,products/I3-28.jpg,True
POTENCIOMETRO 20K,I3-33,500,86,electronica,,products/I3-33.jpg,True
NE 555 INTEGRADO,M2B-NE555,300,114,electronica,,products/M2B-NE555.jpg,True
POTENCIOMETRO 50K,I3-30,500,43,componentes,,products/I3-30.jpg,True
PULSADOR  GAMER AZUL,H1-2,1700,30,electronica,,products/H1-2.jpg,True
GOLILLA 1/4 (100u),GO1/4,1300,88,ferreteria,,products/GO1/4.jpg,True
PERNO DOBLE RANURA 3X25MM (100U),PDR-3X25,1900,7,ferreteria,,products/PDR-3X25.jpg,True
PERNO DOBLE RANURA 3X20MM (100U),PDR-3X20,1800,14,ferreteria,,products/PDR-3X20.jpg,True
PERNO DOBLE RANURA 3X30MM (100U),PDR-3X30,2000,4,ferreteria,,products/PDR-3X30.jpg,True
PINZA COCODRILO ROJA 55MM,R1-20.2,150,2,electronica,,products/R1-20.2.jpg,True
PINZA COCODRILO NEGRA 55MM,R1-20.1,150,6,alimentacion,,products/R1-20.1.jpg,True
RELE 5V 10A 5 PINES,RL5-5,1000,43,electronica,,products/RL5-5.jpg,True
RELE 24V/80A 4 PINES,JD2914-P4-H4-14,2500,22,electronica,,products/JD2914-P4-H4-14.jpg,True
MODULO MINI OSD,MO-328,10000,1,inicio,,products/MO-328.jpg,True
INTERFAZ IIC/I2C LCD 1602,LCD-1602,1300,11,inicio,,products/LCD-1602.jpg,True
SENSOR HUMEDAD TIERRA,MH-SS,1681,43,inicio,,products/MH-SS.jpg,True
PULSADOR  GAMER ROJO,H1-5,1700,22,electronica,,products/H1-5.jpg,True
PULSADOR  GAMER AMARILLO,H1-4,1700,37,electronica,,products/H1-4.jpg,True
PULSADOR  GAMER NEGRO,,1700,0,inicio,,products/.jpg,True
INTERRUPTOR 3 PINES ROJO 15/30A,H3-6,1700,46,inicio,,products/H3-6.jpg,True
MINI MARCADOR M3264BT,MM3264BT,0,0,desarrollos,,products/MM3264BT.jpg,True
MINI MARCADOR MM70140BT,MM70140BT,0,0,deportivo,,products/MM70140BT.jpg,True
MÓDULO SENSOR HALL 3144E,YL-57,1800,7,inicio,,products/YL-57.jpg,True
ARDUINO LILYPAD ATMEGA328,LP-AtM318p-Q2-16,4202,23,arduino,,products/LP-AtM318p-Q2-16.jpg,True
MODULO ARDUINO WIFI,ESP8266MOD-Q2-18,5042,9,inicio,,products/ESP8266MOD-Q2-18.jpg,True
MÓDULO LORA XL1278 COMPONENTE,B1-2,5042,13,componentes,,products/B1-2.jpg,True
BNC MACHO CON BORNES,BNC-M-2B_GL,1000,30,conectores,,products/BNC-M-2B_GL.jpg,True
PINZA COCODRILO NEGRA 40MM,R1-20.3,100,94,inicio,,products/R1-20.3.jpg,True
PULSADOR METALICO 12MM IP65 CON LED 24V,PNA-24V,2700,14,inicio,,products/PNA-24V.jpg,True
CELDA PELTIER TERMOELECTRICO TEC1-12706,TEC1-12706,4000,36,inicio,,products/TEC1-12706.jpg,True
PULSADOR DIP 4 PINES,H3-8,200,882,electronica,,products/H3-8.jpg,True
PULSADOR DIP 4 PINES,PEN-0275-0,150,164,inicio,,products/PEN-0275-0.jpg,True
PULSADOR SMD 4 PINES,PSMD6,150,918,inicio,,products/PSMD6.jpg,True
PULSADOR DIP 2 PINES,H2-13,150,22,inicio,,products/H2-13.jpg,True
PULSADOR CUADRADO ROJO 1A,PDIP-1A,300,122,inicio,,products/PDIP-1A.jpg,True
CABLE DMX  5 MTS,CAB-DMX-5,5000,9,inicio,,products/CAB-DMX-5.jpg,True
CONECTOR MODULO RJ11,CC-RJ11-M,700,269,inicio,,products/CC-RJ11-M.jpg,True
USB TIPO A PARA PCB,USB-A-PCB,500,449,conectores,,products/USB-A-PCB.jpg,True
PORTA LAMPARA E27 250V 4A,M1101A_GL,500,4,iluminacion,,products/M1101A_GL.jpg,True
BASE LOZA E27 250V 4A,MOD6012_GL,1000,14,inicio,,products/MOD6012_GL.jpg,True
REGLETA 45A 600V 2X5,R45600-5,1700,106,inicio,,products/R45600-5.jpg,True
REGLETA 25A 600V 2X4,R25600-4,1700,105,inicio,,products/R25600-4.jpg,True
PORTA RELE PLÁSTICO,IIIB-3-Ñ7-1,1600,8,inicio,,products/IIIB-3-Ñ7-1.jpg,True
PERNO DOBLE RANURA 3X6MM (100U),PDR-3X6,1400,36,ferreteria,,products/PDR-3X6.jpg,True
PERNO DOBLE RANURA 3X10MM (100U),PDR-3X10,1500,20,ferreteria,,products/PDR-3X10.jpg,True
PERNO DOBLE RANURA 3X15MM (100U),PDR-3X15,1600,42,ferreteria,,products/PDR-3X15.jpg,True
CRIMPADORA KAMASA KM-049,KM049,7000,1,ferreteria,,products/KM049.jpg,True
CABLE USB 2.0 M A RS 232M,USB2RS,5000,1,inicio,,products/USB2RS.jpg,True
