name,sku,price_net,stock,category,description,image_path,active
BROCA M2 9.0MM HSS,,7000,6,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
BROCA M2 13.0MM HSS,,16000,4,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
BROCA 7.3MM HSS,,5300,19,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
"BROCA 4,3MM HSS (LARGO 80MM)",,4000,36,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
"BROCA 5,3MM HSS (LARGO 80,5MM)",,4200,46,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
BROCA 6MM HSS (LARGO 90MM),,4400,8,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
BROCA 5.0MM HSS,,4100,5,brocas,"<p>ACERO, BROCA, MM, MILESIMA</p>",products/.jpg,True
SILICONA ALTA TEMPERATURA REX,,5000,7,ferreteria,"<p>INTERIOR, REX, SILICONA, ALTA TEMPERATURA, EXTEROR</p>",products/.jpg,True
SILICONA NEUTRA COLUMBIA NEGRO,E2-3,4500,14,ferreteria,"<p>NEGRO, INTERIOR, SILICONA, EXTERIOR, NEUTRA, COLUMBIA, NEUTRO</p>",products/E2-3.jpg,True
PUNTA PHILLIPS 65MM IMANTADA,pp65,1200,8,inicio,"<p>PUNTA, IMAN, MAGNÉTICO, PHILLIPS, MM, 65</p>",products/pp65.jpg,True
SOLMAFORO UV-13040-RGB-SL,UV-13040-RGB-SL,0,0,desarrollos,,products/UV-13040-RGB-SL.jpg,True
SENSOR CREPUSCULAR,IP44S,4000,0,inicio,"<p>LUZ, SENSOR, FOTO ELECTRICO, CREPUSCULAR, FOTOCELDA SENSOR LUZ ENCENDIDO 1</p>",products/IP44S.jpg,True
PROTECTOR PARA OREJAS KAMASA,,5000,3,ferreteria,"<p>AUDIFONOS, PROTECTORES, OIDOS</p>",products/.jpg,True
MINI TALADRO Y AMOLADORA 12V - PT1403,PT1403,13000,8,ferreteria,"<p>MINI, TALADRO, DRILL, DREMEL</p>",products/PT1403.jpg,True
FOCO HALOGENO LED 10W,16509,4500,6,iluminacion,"<p>LUZ, INTERIOR, VOLTAJE, FOCO, EXTERIOR, BRILLO, PROYECTOR, 10W, BAJO CONSUMO</p>",products/16509.jpg,True
FOCO LED 20W CON SENSOR,16718,13000,4,iluminacion,"<p>LED, LUZ, INTERIOR, SENSOR, FOCO, EXTERIOR, W, 20W</p>",products/16718.jpg,True
NEBLINERO CON LUPA 6 LED 12-80VDC/ 18W,,5500,1,iluminacion,"<p>LED, LUZ, FOCO</p>",products/.jpg,True
"NEBLINERO DE 9 LED, 12V, CUADRADO",2167,4000,3,inicio,"<p>LED, LUZ, EXTERIOR, neblinero, moto</p>",products/2167.jpg,True
NEBLINEROS LED COB REDONDOS,C4-3,3500,5,inicio,"<p>LED, SET, LUZ, AUTO, REDONDO, neblinero, moto</p>",products/C4-3.jpg,True
PILA 18650 GPTOP 8800 mAh 3.7 V AZUL,PL8800,2500,136,ferreteria,"<p>PLANO, LITIO, RECARGABLE, 18650, PILA, 3.7v, PLANA, GPTOP, 8800mAh</p>",products/PL8800.jpg,True
AMARRAS PLASTICAS 500 PCS,,5000,8,ferreteria,"<p>COLORES, MM, AMARRAS, PLASTICAS, MEDIDAS</p>",products/.jpg,True
VOLTIMETRO TUERCA PARA PANEL,V-AZUL,6000,25,electronica,"<p>TUERCA, PROYECTO, PANEL, VOLTIMETRO</p>",products/V-AZUL.jpg,True
FOCO SOLAR CON SENSOR,LZ21787,5000,3,iluminacion,"<p>LED, solar, SENSOR, LUCES, LAMPARA, FOCO</p>",products/LZ21787.jpg,True
PACK PILA 27A 12V (5U),2534,2500,1,inicio,"<p>PILA, 12v, alcalina, 27, 27A</p>",products/2534.jpg,True
"PELA CABLE- APRIETA TERMINAL 8" CRIMPING TOOL",RIF-9363679 / B2,3500,9,ferreteria,"<p>CABLE, TERMINAL, ALICATE, PELACABLE, PELA, PINZAS, APRIETA, APRETA</p>",products/RIF-9363679 / B2.jpg,True
SET DESTORNILLADORES 6PCS,MK-0822,5000,6,destornilladores,"<p>ELECTRONICA, SET, ELECTRICO, JUEGO, ATORNILLADOR, DESATORNILLADOR, LARGO, DESTORNILLADORES, 6PCS, FINOS, DESARMADOR</p>",products/MK-0822.jpg,True
MINI ALICATE DE PUNTA LARGA,JA18946,2000,27,alicates,"<p>MINI, ALICATE, PUNTA, LARGA, ALARGADA</p>",products/JA18946.jpg,True
SET DESTORNILLADOR RELOJERO ESTRELLA 6PCS,DES6P,2100,10,destornilladores,"<p>SET, JUEGO, RELOJ, DESTORNILLADOR, ESTRELLA, pcs, RELOJERO, DESTORNILLADORES</p>",products/DES6P.jpg,True
PIE DE METRO PLASTICO,,1600,6,ferreteria,"<p>PLASTICO, MM, CALIBRADOR, PIE DE METRO, CM</p>",products/.jpg,True
ADHESIVO PACK 3PCS,B2,1200,10,ferreteria,"<p>ADHESIVO, PEGAMENTO, SUPER, PACK, GOTITA</p>",products/B2.jpg,True
REPUESTO CORTACARTON MOTARRO,,2689,3,ferreteria,"<p>CORTACARTON, REPUESTO</p>",products/.jpg,True
SET DE DESTORNILLADORES RELOJEROS,,2200,10,destornilladores,"<p>SET, JUEGO, DESTORNILLADOR, pcs, RELOJERO, DESTORNILLADORES</p>",products/.jpg,True
ANTENA WIFI 2.0,AW2W,4500,3,ferreteria,"<p>USB, 2.0, WIFI, ANTENA</p>",products/AW2W.jpg,True
CAJA ORGANIZADORA PLASTICA,,10000,5,ferreteria,"<p>CAJA, PLASTICO, ORGANIZADORA</p>",products/.jpg,True
CAJA ORGANIZADORA,C30445,3900,3,ferreteria,"<p>CAJA, PLASTICO, HERRAMIENTAS, ORGANIZADORA</p>",products/C30445.jpg,True
SPRAY PINTURA AMARILLA REX,,2500,6,ferreteria,"<p>AMARILLO, SPRAY, REX, PINTURA</p>",products/.jpg,True
SPRAY PINTURA BLANCO MATE,,3500,6,ferreteria,"<p>SPRAY, REX, blanco, PINTURA</p>",products/.jpg,True
RUEDA METÁLICA ROLL ON,R10RL,400,79,ferreteria,"<p>ARDUINO, RUEDA, LOCA, ROBOT</p>",products/R10RL.jpg,True
PERNO PARKER NEGRO 8X60MM,PK-8X60N,300,0,ferreteria,"<p>M4, PARKER, ALLEN, 25MM, ANCLAJE, M5</p>",products/PK-8X60N.jpg,True
"FLECHA CON CARRO,  SOLAR 122X244CM",FS122-244C,0,45,desarrollos,"<p>solar, FLECHA, ARROW</p>",products/FS122-244C.jpg,True
RELOJ GPS 48X96CM,RG4896GPS,0,0,desarrollos,"<p>CRONOMETRO, CONTROLADOR, P10, RELOJ, TIEMPO, GPS, TIME, CLOCK, OCLOCK, MINUTO, SEGUNDO</p>",products/RG4896GPS.jpg,True
RELE 12V 10A 5 PINES,RL12-5-I4-15,1000,99,electronica,"<p>ARDUINO, 12v, CONTACTO, RELE, BOBINA, 7A, 240VAC, COIL12VDC</p>",products/RL12-5-I4-15.jpg,True
MODULO RELE X1 5V - BESTEP,E2RB1,2100,31,inicio,"<p>ARDUINO, 12v, CONTACTO, RELE, BOBINA, 7A, 240VAC, COIL12VDC</p>",products/E2RB1.jpg,True
MODULO RELE 5V X2,MR2-5V-P1-1,2200,50,inicio,"<p>ARDUINO, MODULO, CONTACTO, RELE, BOBINA, 5V, 10A, CANAL, CANALES, HL, 52, V1.0</p>",products/MR2-5V-P1-1.jpg,True
MODULO RELE 5V X4,MR4-5V-P1-3,4200,71,inicio,"<p>ARDUINO, MODULO, CONTACTO, RELE, 5V, 10A, CANAL, CANALES, HL, 52, V1.0, HW-316</p>",products/MR4-5V-P1-3.jpg,True
MODULO RELE 5V X8,MR8-5V-P1-2,8000,20,inicio,"<p>ARDUINO, MODULO, CONTACTO, RELE, 5V, 10A, CANAL, CANALES</p>",products/MR8-5V-P1-2.jpg,True
FUENTE SW 5V 20A,FA-5V20A,18000,5,electronica,"<p>LED, LETRERO, fuente, POWER, letrero led, display led, FUENTE DE PODER</p>",products/FA-5V20A.jpg,True
FUENTE SW 5V 12A 60W,FA-5V12A,11000,3,electronica,"<p>LED, LETRERO, fuente, DISPLAY, POWER, letrero led, display led</p>",products/FA-5V12A.jpg,True
RUEDA LOCA PLÁSTICO NEGRA,R10L,1000,56,ferreteria,"<p>ARDUINO, RUEDA, LOCA, ROBOT</p>",products/R10L.jpg,True
CRONOMETRO CR1696-BT,CR1696-BT,0,0,desarrollos,,products/CR1696-BT.jpg,True
RELOJ CONTROL RC-3296BT,RC-3296BT,0,0,desarrollos,"<p>CONTROLADOR, RELOJ, CONTROL, JORNADA, RECREO, ALARMA, EVENTO, APLICACION</p>",products/RC-3296BT.jpg,True
TRANSFORMADOR 5V 3A PLUG MICRO USB,PA13605V-3USB,3400,13,adaptadores,"<p>ARDUINO, ALIMENTACION, fuente, REGULADOR, 6V, TRANSFORMADOR, TRAFO, ADAPTADOR, cargador, 3A, 5V</p>",products/PA13605V-3USB.jpg,True
CONECTOR RJ45 (10U),RJ-45-R1- 24,700,40,conectores,"<p>CONECTOR, RJ45, CONECTORES</p>",products/RJ-45-R1- 24.jpg,True
FLECHA MINERA 14 CLUSTER,FM-601-14,0,0,desarrollos,,products/FM-601-14.jpg,True
LED 1W CON BASE DISIPADORA,LB1W,800,269,electricidad,"<p>LED High Power Blanco Frio con Base Disipador Tipo Estrella</p> <p>1W &#8211;  3,4V &#8211; 350 mA</p>",products/LB1W.jpg,True
PANTALLA LED 96X192CM P5,CF96192-P5,0,0,desarrollos,,products/CF96192-P5.jpg,True
SEÑAL VIAL VSM1664,VSM1664,0,0,desarrollos,"<p>LED, VIAL, semaforo, TRAFFIC, SEÑAL</p>",products/VSM1664.jpg,True
FUENTE 12V 5A 60W,FP12-60WL,6200,12,electronica,"<p>60w, ALIMENTACION, 12v, fuente, POWER, SW, PODER, 5A</p>",products/FP12-60WL.jpg,True
MONITOR DE TEMPERADURA DOBLE TEM-3296,TEM-3296,0,0,desarrollos,"<p>LETRERO, TEMPERATURA, SENSOR, PANTALLA, MONITOR, PISCINA</p>",products/TEM-3296.jpg,True
INTERRUPTOR DE PALANCA,H3-7,1500,59,inicio,"<p>INTERRUPTOR, PALANCA, 2 TERMINALES, 2 POSICIONES, ON-OFF, 250V 2A</p>",products/H3-7.jpg,True
INVERSOR 150W 12V A 220VAC,IN150W,15000,9,electronica,,products/IN150W.jpg,True
"RELE 220V  2NC 2NA 10A, JQX-13F",JQX-13F-R2-5,8000,46,inicio,"<p>220V, BASE, RELE, RELAY</p>",products/JQX-13F-R2-5.jpg,True
RELE 24V 8PINES,REL24V8P-H2-27,2000,23,electronica,"<p>PINES, PIN, RELE, RELAY, NARANJO, 8PINES</p>",products/REL24V8P-H2-27.jpg,True
DISPLAY PEDIDO RGB  WIFI MG1696W,MG1696W10,0,0,desarrollos,"<p>LED, LETRERO, RUTA, RUTERO, ITIENERARIO</p>",products/MG1696W10.jpg,True
INTEGRADO CD4511,M2B-4511,1000,82,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, CD, 4511, CD4511</p>",products/M2B-4511.jpg,True
INTEGRADO CD4510,M2B-4510,1000,90,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, CD, 4510</p>",products/M2B-4510.jpg,True
INTEGRADO CD4051,M2B-4051,600,2,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, CD, 4051</p>",products/M2B-4051.jpg,True
TRANSISTOR 2N2222 (10U),M2B-2N2222,1000,96,electronica,"<p>TRANSISTOR, 2N, UNIDADES, 2222</p>",products/M2B-2N2222.jpg,True
MC 14553 BCP INTEGRADO,MC-14553,1000,33,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, 14553, MC, BCP</p>",products/MC-14553.jpg,True
TDA 2003AV INTEGRADO,M2B-2003AV,1500,35,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, TDA, 2003A</p>",products/M2B-2003AV.jpg,True
INTEGRADO LM1881,M2B-1881,1000,45,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, LM, MICRO, 1881</p>",products/M2B-1881.jpg,True
PIC 16F873A INTEGRADO,I2-28,4300,10,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 16F, 16F873A</p>",products/I2-28.jpg,True
PIC 16F716 INTEGRADO,I2-29,4500,24,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 16F, 716, 16716</p>",products/I2-29.jpg,True
PIC 12F509 INTEGRADO,I2-31,2000,5,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 12F, 509, 12509</p>",products/I2-31.jpg,True
PIC 12F675 INTEGRADO,I2-33,2500,95,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 12F, 675, 12675</p>",products/I2-33.jpg,True
PIC 18F2550 INTEGRADO,I2-32,4500,1,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 18F, 2550, 182550</p>",products/I2-32.jpg,True
PIC 18F25K22 INTEGRADO,I2-27,4500,7,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 18F, 2522, 25K22, 182522</p>",products/I2-27.jpg,True
PIC 16F628A INTEGRADO,I2-35,2500,3,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, PIC, 16F, 628A, 16628</p>",products/I2-35.jpg,True
INTEGRADO LM 386,M2B-LM386,1000,132,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, LM, MICRO, 386</p>",products/M2B-LM386.jpg,True
INTEGRADO LM 741,M2B-LM741,500,476,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, LM, AMPLIFICADOR, MICRO, 741</p>",products/M2B-LM741.jpg,True
INTEGRADO LM 358,M2B-LM358,500,96,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, LM, MICRO, 358, LM358</p>",products/M2B-LM358.jpg,True
INTEGRADO CD4017,M2B-4017,600,93,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, CD, 4017, CD4017</p>",products/M2B-4017.jpg,True
INTEGRADO CD4543,M2B-4543,1000,34,electronica,"<p>CIRCUITO, CONTROLADOR, INTEGRADO, MICRO, CD, 4543</p>",products/M2B-4543.jpg,True
POTENCIOMETRO 500K,I3-29,500,65,electronica,"<p>PINES, PIN, POTENCIOMETRO</p>",products/I3-29.jpg,True
INTERRUPTOR AMARILLO 4 PINES CON PILOTO,KA4P,1700,97,inicio,"<p>LED, AMARILLO, INTERRUPTOR, PINES, PIN, PILOTO</p>",products/KA4P.jpg,True
INTERRUPTOR ROJO 4 PINES CON PILOTO,KR4P,1700,0,electricidad,"<p>INTERRUPTOR, PINES, 250V, PIN, BALANCIN, 15A, 4PINES, 30A, PILOTO</p>",products/KR4P.jpg,True
INTERRUPTOR PALANCA 6 PINES ON/OFF/ON,,800,5,inicio,"<p>INTERRUPTOR, PINES, PIN, BOTON, PALANCA, 6PINES</p>",products/.jpg,True
INTERRUPTOR PALANCA 3 PINES ON/OFF/ON,H2-58,500,31,interruptores,"<p>INTERRUPTOR, MINI, PALANCA, POSICIONES, OFF, ON, 3POSICIONES</p>",products/H2-58.jpg,True
PULSADOR 3 PINES,,300,7,electricidad,,products/.jpg,True
PULSADOR 3 PINES,,300,6,electricidad,,products/.jpg,True
POTENCIOMETRO 100K,I3-31,500,2,electronica,"<p>PINES, PIN, POTENCIOMETRO, K</p>",products/I3-31.jpg,True
POTENCIOMETRO 5K,I3-35,500,578,electronica,"<p>POTENCIOMETRO, K, 5K</p>",products/I3-35.jpg,True
POTENCIOMETRO 1K,I3-36,500,65,electronica,,products/I3-36.jpg,True
LM 555 INTEGRADO,M2B-LM555,300,171,electronica,"<p>CIRCUITO, OSCILADOR, INTEGRADO, LM, NE, 555, TIMER, TEMPORIZADOR, PULSOS</p>",products/M2B-LM555.jpg,True
POTENCIOMETRO 220K,I3-32,500,22,electronica,"<p>PINES, PIN, POTENCIOMETRO</p>",products/I3-32.jpg,True
POTENCIOMETRO 1M,I3-27,500,722,electronica,"<p>MEGA, resistencia, 1M, POTENCIOMETRO, PRESET, 1, VARIABLE, POTEN</p>",products/I3-27.jpg,True
PERNO DOBLE RANURA 4X5MM (100U),PDR-4X5,1400,17,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING</p>",products/PDR-4X5.jpg,True
PERNO DOBLE RANURA 4X25MM (100U),PDR-4X25,1800,5,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING</p>",products/PDR-4X25.jpg,True
CRONOMETRO 24/14 BASQUETBOL,C24/14-3232,0,0,cronometros,"<p>BASQUETBOL, CRONOMETRO, 24/14, 24s, 14s, ataque, cronometro de ataque</p>",products/C24/14-3232.jpg,True
POTENCIOMETRO 250K,I3-28,500,48,electronica,"<p>POTENCIOMETRO, K, 250</p>",products/I3-28.jpg,True
POTENCIOMETRO 20K,I3-33,500,86,electronica,"<p>PIN, POTENCIOMETRO</p>",products/I3-33.jpg,True
NE 555 INTEGRADO,M2B-NE555,300,114,electronica,"<p>CIRCUITO, OSCILADOR, INTEGRADO, NE, 555, TIMER, TEMPORIZADOR, PULSOS</p>",products/M2B-NE555.jpg,True
POTENCIOMETRO 50K,I3-30,500,43,componentes,"<p>PINES, POTENCIOMETRO,</p>",products/I3-30.jpg,True
PULSADOR  GAMER AZUL,H1-2,1700,30,electronica,"<p>BOTON, PULSADOR, BUTTON, PINES 2, 2 PINES, INTERRUPOR, 3 PINES, GAMER</p>",products/H1-2.jpg,True
GOLILLA 1/4 (100u),GO1/4,1300,88,ferreteria,"<p>GOLILLA, BOLILLA, FERRETERIA</p>",products/GO1/4.jpg,True
PERNO DOBLE RANURA 3X25MM (100U),PDR-3X25,1900,7,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X25.jpg,True
PERNO DOBLE RANURA 3X20MM (100U),PDR-3X20,1800,14,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X20.jpg,True
PERNO DOBLE RANURA 3X30MM (100U),PDR-3X30,2000,4,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X30.jpg,True
PINZA COCODRILO ROJA 55MM,R1-20.2,150,2,electronica,"<p>COCODRILO, PINZA, TENAZA, CAIMAN</p>",products/R1-20.2.jpg,True
PINZA COCODRILO NEGRA 55MM,R1-20.1,150,6,alimentacion,"<p>COCODRILO, PINZA, TENAZA, CAIMAN</p>",products/R1-20.1.jpg,True
RELE 5V 10A 5 PINES,RL5-5,1000,43,electronica,"<p>ARDUINO, CONTACTO, RELE, BOBINA, 5V</p>",products/RL5-5.jpg,True
RELE 24V/80A 4 PINES,JD2914-P4-H4-14,2500,22,electronica,"<p>AUTO, RELE, RELAY, AUTOMOTRIZ, 4 PINES, 24V, 80A, 4 PATAS</p>",products/JD2914-P4-H4-14.jpg,True
MODULO MINI OSD,MO-328,10000,1,inicio,"<p>ARDUINO, PCB, MINI, MAGNÉTICO, MODULO, SENSOR, tarjeta, osd</p>",products/MO-328.jpg,True
INTERFAZ IIC/I2C LCD 1602,LCD-1602,1300,11,inicio,"<p>ARDUINO, PCB, MAGNÉTICO, MODULO, SENSOR, tarjeta, IR, 38</p>",products/LCD-1602.jpg,True
SENSOR HUMEDAD TIERRA,MH-SS,1681,43,inicio,"<p>ARDUINO, PCB, MAGNÉTICO, MODULO, SENSOR, HUMEDAD, tarjeta, tierra, mh</p>",products/MH-SS.jpg,True
PULSADOR  GAMER ROJO,H1-5,1700,22,electronica,"<p>BOTON, PULSADOR, BUTTON, PINES 2, 2 PINES, INTERRUPOR, 3 PINES, GAMER</p>",products/H1-5.jpg,True
PULSADOR  GAMER AMARILLO,H1-4,1700,37,electronica,"<p>BOTON, PULSADOR, BUTTON, PINES 2, 2 PINES, INTERRUPOR, 3 PINES, GAMER</p>",products/H1-4.jpg,True
PULSADOR  GAMER NEGRO,,1700,0,inicio,"<p>BOTON, PULSADOR, BUTTON, PINES 2, 2 PINES, INTERRUPOR, 3 PINES, GAMER</p>",products/.jpg,True
INTERRUPTOR 3 PINES ROJO 15/30A,H3-6,1700,46,inicio,"<p>PROTOBOARD, 250V, BOTON, PULSADOR, BUTTON, INTERRUPOR, 3 PINES, 16A</p>",products/H3-6.jpg,True
MINI MARCADOR M3264BT,MM3264BT,0,0,desarrollos,"<p>MARCADOR, BASQUETBOL, FUTBOL, TABLERO, ELECTRONICO, SCORT, PUNTAJE, FUTBOOL, MULTI, DEPORTE</p>",products/MM3264BT.jpg,True
MINI MARCADOR MM70140BT,MM70140BT,0,0,deportivo,"<p>MARCADOR, DEPORTIVO, BASQUETBOL, FUTBOL, GOL, PUNTAJE, TABLERO DEPORTIVO, BALON, score, GOLES, FALTAS, BASQUETBOOL</p>",products/MM70140BT.jpg,True
MÓDULO SENSOR HALL 3144E,YL-57,1800,7,inicio,"<p>ARDUINO, PCB, MAGNÉTICO, MODULO, SENSOR, HALL, YL-57, 3144, 7414</p>",products/YL-57.jpg,True
ARDUINO LILYPAD ATMEGA328,LP-AtM318p-Q2-16,4202,23,arduino,"<p>ARDUINO, PCB, MAGNÉTICO, MODULO, SENSOR, 328, atmega, lilypad</p>",products/LP-AtM318p-Q2-16.jpg,True
MODULO ARDUINO WIFI,ESP8266MOD-Q2-18,5042,9,inicio,"<p>ARDUINO, PCB, MAGNÉTICO, MEGA, MODULO, SENSOR, DRIVER, atmega, tarjeta, ESP, MOD, CP, WIFI, 8266, 2102, NODE, MCU, AMICA</p>",products/ESP8266MOD-Q2-18.jpg,True
MÓDULO LORA XL1278 COMPONENTE,B1-2,5042,13,componentes,"<p>ARDUINO, PCB, MAGNÉTICO, MEGA, MODULO, SENSOR, TRANSISTOR, INALAMBRICO, DRIVER, atmega, tarjeta, ESP, MOD, CP, LORA</p>",products/B1-2.jpg,True
BNC MACHO CON BORNES,BNC-M-2B_GL,1000,30,conectores,<p>CONECTOR</p> <p>ADAPTADOR</p> <p>ALIMENTACIÓN</p> <p>CÁMARAS</p> <p>BORNES</p>,products/BNC-M-2B_GL.jpg,True
PINZA COCODRILO NEGRA 40MM,R1-20.3,100,94,inicio,"<p>NEGRO, COCODRILO, PINZA, TENAZA, CAIMAN, MM, NEGRA</p>",products/R1-20.3.jpg,True
PULSADOR METALICO 12MM IP65 CON LED 24V,PNA-24V,2700,14,inicio,,products/PNA-24V.jpg,True
CELDA PELTIER TERMOELECTRICO TEC1-12706,TEC1-12706,4000,36,inicio,"<p>12v, TERMO, REFRIGERANTE, TERMOELECTRICO, ZMXR, SEMICONDUCTOR, REFRIGERATION, REFRIGERACION, TEC, TEC1, 12706</p>",products/TEC1-12706.jpg,True
PULSADOR DIP 4 PINES,H3-8,200,882,electronica,"<p>JUEGO, PROTOBOARD, 4PINES, BOTON, PULSADOR, NA, BUTTON</p>",products/H3-8.jpg,True
PULSADOR DIP 4 PINES,PEN-0275-0,150,164,inicio,"<p>JUEGO, PROTOBOARD, 4PINES, BOTON, PULSADOR, NA, BUTTON</p>",products/PEN-0275-0.jpg,True
PULSADOR SMD 4 PINES,PSMD6,150,918,inicio,"<p>JUEGO, PROTOBOARD, 4PINES, BOTON, PULSADOR, NA, BUTTON, SMD, DIP, MICRO,</p>",products/PSMD6.jpg,True
PULSADOR DIP 2 PINES,H2-13,150,22,inicio,"<p>JUEGO, PROTOBOARD, BOTON, PULSADOR, NA, BUTTON, PINES 2, 2 PINES, MICRO, DIP,</p>",products/H2-13.jpg,True
PULSADOR CUADRADO ROJO 1A,PDIP-1A,300,122,inicio,"<p>PROTOBOARD, BOTON, PULSADOR, BUTTON, PINES 2, 2 PINES, INTERRUPOR, CUADRADO</p>",products/PDIP-1A.jpg,True
CABLE DMX  5 MTS,CAB-DMX-5,5000,9,inicio,"<p>LED, CONECTOR, ILUMINACION, ADAPTADOR, USB, 3PINES, VGA, ENCHUFE, PC, VIDEO, MICRO, DMX, 512</p>",products/CAB-DMX-5.jpg,True
CONECTOR MODULO RJ11,CC-RJ11-M,700,269,inicio,"<p>CONECTOR, USB, 3PINES, RJ11, ENCHUFE, MICRO, DMX, 512</p>",products/CC-RJ11-M.jpg,True
USB TIPO A PARA PCB,USB-A-PCB,500,449,conectores,"<p>CABLE, CONEXION, PCB, USB, A, TIPOA</p>",products/USB-A-PCB.jpg,True
PORTA LAMPARA E27 250V 4A,M1101A_GL,500,4,iluminacion,"<p>PORTA, BASE, AMPOLLETA, SOQUETE</p>",products/M1101A_GL.jpg,True
BASE LOZA E27 250V 4A,MOD6012_GL,1000,14,inicio,"<p>PORTA, LAMPARA, APOLLETA, E27</p>",products/MOD6012_GL.jpg,True
REGLETA 45A 600V 2X5,R45600-5,1700,106,inicio,"<p>TERMINAL, TBLOCK, CONECCION, REGLETA, RAPIDA, CONEXION, PLASTICA, 6MM</p>",products/R45600-5.jpg,True
REGLETA 25A 600V 2X4,R25600-4,1700,105,inicio,"<p>TERMINAL, BLOCK, CONECCION, REGLETA, RAPIDA, CONEXION, PLASTICA, 1X4, 6MM, VIA</p>",products/R25600-4.jpg,True
PORTA RELE PLÁSTICO,IIIB-3-Ñ7-1,1600,8,inicio,"<p>PORTA, CONECTOR, PINES, BASE, RELE, RELEY</p>",products/IIIB-3-Ñ7-1.jpg,True
PERNO DOBLE RANURA 3X6MM (100U),PDR-3X6,1400,36,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X6.jpg,True
PERNO DOBLE RANURA 3X10MM (100U),PDR-3X10,1500,20,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X10.jpg,True
PERNO DOBLE RANURA 3X15MM (100U),PDR-3X15,1600,42,ferreteria,"<p>4MM, PALETA, doble, COCINA, PERNO, CRUZ, TORNILLO, 3MM, 5MM, RANURA, BINDING, DE</p>",products/PDR-3X15.jpg,True
CRIMPADORA KAMASA KM-049,KM049,7000,1,ferreteria,"<p>RJ45, ALICATE, KAMASA, ELECTRICISTA, CRIMPADORES, CRIMPADORA, RJ11, KM-049</p>",products/KM049.jpg,True
CABLE USB 2.0 M A RS 232M,USB2RS,5000,1,inicio,"<p>CABLE, CONECTOR, ADAPTADOR, USB, 2.0, 232, RS</p>",products/USB2RS.jpg,True
ADAPTADOR SCHUKO 2 PATAS,EK2877-2 / R2-11,1200,89,adaptadores,"<p>ADAPTADOR, EURO, AMERICANO, SCHUKO</p>",products/EK2877-2 / R2-11.jpg,True
CARGADOR PILAS DOBLE 18650,CAR-186502,6000,1,cargadores,"<p>18650, PILA, pilas, doble, cargador, DUAL</p>",products/CAR-186502.jpg,True
ELIMINADOR DE PILA 1200 mA,RST-102970,8000,11,inicio,"<p>PILA, UNIVERSAL, TRANSFORMADOR, ADAPTADOR, ELIMINADOR</p>",products/RST-102970.jpg,True
